author|0|body_xml
iabbliz|2013/04/12 12:50:40|?
elmirkinskij|2013/04/12 12:51:01|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="xf1d006a9b531fc015e045259c45178a0389b8a52ad5d788043919c4b542c9986" timestamp="1365771005"><legacyquote>[16:50:05] Антон Иванов: </legacyquote>ну 120 конечно многовато=)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>я шучу. Там по-любому не во все надо вставлять. Да и задание странное. Пусть уточнит. А если во все 20 минут*360 документов
iabbliz|2013/04/12 12:55:03|11 и 12 будешь делать ?
iabbliz|2013/04/12 12:55:12|всмысле не отдаешь?=)
elmirkinskij|2013/04/12 12:55:43|забирай)
elmirkinskij|2013/04/12 12:55:47|я не жадная))
iabbliz|2013/04/12 12:55:53|все равно не себе=)
elmirkinskij|2013/04/15 05:20:53|Привет, ты можешь зайти в документооборот наш?
iabbliz|2013/04/15 05:21:12|у меня такой же вопрос
iabbliz|2013/04/15 05:21:16|и КругМодел
elmirkinskij|2013/04/15 05:21:57|интересно долго это еще будет..я и не знаю что мне делать без базы) есть мелкие задачки по кругу?
iabbliz|2013/04/15 05:22:51|задачи есть
elmirkinskij|2013/04/15 05:22:59|делись)
iabbliz|2013/04/15 05:23:18|там не мелкие нормальные=)
iabbliz|2013/04/15 05:23:27|Пасечник по напоминаниям написал
iabbliz|2013/04/15 05:23:29|пояснения
iabbliz|2013/04/15 05:23:32|бушь?
elmirkinskij|2013/04/15 05:23:54|они понятные? напиши коды, если в них не нужно долго въеззжать сделаю)
iabbliz|2013/04/15 05:25:09|НСИ.26
НСИ.27
НСИ.28
НСИ.29
elmirkinskij|2013/04/15 05:40:06|нси.26 Все виды напоминаний должны вестись в едином регистре, а не в разных с единой логикой работы и аналитикой. Предлагаем все напоминания вести через документ событие.
уже готово, я делала это в другой задаче
iabbliz|2013/04/15 05:40:35|ну значит пиши себе
iabbliz|2013/04/15 05:40:41|и отмечай что выполнена=)
elmirkinskij|2013/04/15 05:41:06|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x2d6da0a2a24c1c1853beb5344582b4b2c3b14ad2704de2656c10ff189aaae8da" timestamp="1366004432"><legacyquote>[9:40:32] Антон Иванов: </legacyquote>ну значит пиши себе<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>часы себе закрывать? <ss type="wonder">:^)</ss>
iabbliz|2013/04/15 05:41:14|это уже не ко мне=)
elmirkinskij|2013/04/15 05:41:39|я шучу, там написано, что не надо её делать
iabbliz|2013/04/15 05:42:31|значит надо чтобы убирали &quot;К исправл.&quot;
iabbliz|2013/04/15 05:42:40|=)
elmirkinskij|2013/04/15 05:57:53|а у тебя объекты захватываются в хранилище?
iabbliz|2013/04/15 05:58:09|так то зайти пока не могу
elmirkinskij|2013/04/15 05:58:47|ёпрст, ни биаксплен, ни цандер, ни круг делать не могу....
iabbliz|2013/04/15 05:59:00|трата та та
iabbliz|2013/04/15 05:59:02|=)
iabbliz|2013/04/15 05:59:16|пошел делать Зил=)
iabbliz|2013/04/15 07:08:46|Письмо от тебя
iabbliz|2013/04/15 07:08:48|это к чему?
elmirkinskij|2013/04/15 07:09:01|сервис.11, 12 вроде
elmirkinskij|2013/04/15 07:09:06|я их не делала
elmirkinskij|2013/04/15 07:09:11|но уточняла у Пасечника
iabbliz|2013/04/15 07:09:19|ааа Надо сочневу переслать
iabbliz|2013/04/15 09:05:28|<quote author="iabbliz" authorname="Антон Иванов" conversation="elmirkinskij" guid="x3a886b706a1bb6ab7626b4dc254a75a252913188c0cd3e11f5f005be760ebe7b" timestamp="1366003509"><legacyquote>[9:25:09] Антон Иванов: </legacyquote>НСИ.27
НСИ.28
НСИ.29<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>эти задачи на тебя записываю, все верно?
elmirkinskij|2013/04/15 09:38:19|нси.27  делаю уже, только хранилище тупит\
elmirkinskij|2013/04/15 09:38:25|да, записывай
elmirkinskij|2013/04/15 09:38:37|если что-то не сделаю, я сообщу тебе
iabbliz|2013/04/15 09:38:46|ок
elmirkinskij|2013/04/15 10:15:43|ты не узнавал? будет сегодня хранилище работать?
iabbliz|2013/04/15 10:16:03|вроде заработало
elmirkinskij|2013/04/15 10:16:30|у меня почему-то не работает, а к кому обращаться за этим? к Диме?
iabbliz|2013/04/15 10:16:36|ага
iabbliz|2013/04/15 10:17:02|о а у меня тоже что то не захватывает
iabbliz|2013/04/15 10:17:04|опять...
elmirkinskij|2013/04/15 10:17:50|Сегодняшний понедельник соответствует своему названию)
iabbliz|2013/04/15 10:17:51|теперь дало
iabbliz|2013/04/15 10:17:56|=)
elmirkinskij|2013/04/15 10:34:29|ты в модели?
iabbliz|2013/04/15 10:37:18|ага
iabbliz|2013/04/15 10:37:32|сейчас кое что проверю и отпущу
elmirkinskij|2013/04/15 10:38:44|напиши когда
elmirkinskij|2013/04/15 10:38:52|я к своей базе не могу подклчиться
iabbliz|2013/04/15 10:38:56|ок
iabbliz|2013/04/15 10:43:13|отпустил
elmirkinskij|2013/04/15 10:45:45|спасибо
iabbliz|2013/04/15 10:52:44|напишешь как отпустишь?
elmirkinskij|2013/04/15 10:53:07|я и зайти-то еще не могу
elmirkinskij|2013/04/15 10:53:14|зависает при входе
elmirkinskij|2013/04/15 10:53:17|что за день...
iabbliz|2013/04/15 10:53:27|понедельник
iabbliz|2013/04/15 10:53:29|день тяжелый
elmirkinskij|2013/04/15 10:53:35|ага
iabbliz|2013/04/15 11:17:38|что от подвисло
iabbliz|2013/04/15 11:17:47|откинуло от сервера
iabbliz|2013/04/15 11:17:53|у тебя?
elmirkinskij|2013/04/15 11:18:16|аналогично, Берия пошел перезагружать демо сервер, может заодно и майти перезагрузил)
iabbliz|2013/04/15 11:18:36|млин ну хоть бы рассылку делали
iabbliz|2013/04/15 11:18:38|а то теряю код
iabbliz|2013/04/15 11:18:39|=)
elmirkinskij|2013/04/15 11:18:46|это не факт)
elmirkinskij|2013/04/15 11:18:55|он демо пошел перезагружать это точно
elmirkinskij|2013/04/15 11:19:06|а по поводу майти предположение только)
iabbliz|2013/04/15 11:19:15|может просто инет у них отвалился
elmirkinskij|2013/04/15 11:19:45|появился
iabbliz|2013/04/15 12:37:15|Круг модель отдашь на чуть чуть
iabbliz|2013/04/15 12:37:16|?=)
iabbliz|2013/04/15 12:37:19|обновлю и верну
elmirkinskij|2013/04/15 12:37:35|давай я обновлю?
iabbliz|2013/04/15 12:37:39|давай
iabbliz|2013/04/15 12:37:54|напиши когда
iabbliz|2013/04/15 12:37:56|=)
iabbliz|2013/04/15 12:43:22|Если можешь обнови поскорее, а то там люди нервничают=)
elmirkinskij|2013/04/15 12:43:35|уже почти
elmirkinskij|2013/04/15 12:43:40|еще пару секунд
iabbliz|2013/04/15 12:43:45|=))
iabbliz|2013/04/15 12:43:48|отлично
elmirkinskij|2013/04/15 12:44:26|готово <ss type="dance">\o/</ss>
iabbliz|2013/04/15 12:45:05|<ss type="yes">(y)</ss>
elmirkinskij|2013/04/16 04:52:56|привет, ты из модели не вышел?
iabbliz|2013/04/16 04:53:15|сейчас проверю
iabbliz|2013/04/16 04:53:20|НСИ.36
iabbliz|2013/04/16 04:53:25|отметил в файле на тебя
iabbliz|2013/04/16 04:53:29|НСИ.26
iabbliz|2013/04/16 04:53:32|*
iabbliz|2013/04/16 04:54:47|ага я\
iabbliz|2013/04/16 04:54:48|вышел
elmirkinskij|2013/04/16 04:55:11|нси.36 еще не сделано, оно частями идет
iabbliz|2013/04/16 04:55:20|спутал
iabbliz|2013/04/16 04:55:23|не 36 а 26
elmirkinskij|2013/04/16 04:55:32|аа, ок
iabbliz|2013/04/16 05:09:30|Тебе надолго круг модел?
elmirkinskij|2013/04/16 05:14:07|сейчас отпущу регистр и выйду
iabbliz|2013/04/16 05:14:13|ок
elmirkinskij|2013/04/16 05:14:45|сервер задумался еще..
iabbliz|2013/04/16 05:14:54|ага
elmirkinskij|2013/04/16 05:35:54|сервер сошел с ума<ss type="sad">:(</ss>
iabbliz|2013/04/16 05:36:19|=(
elmirkinskij|2013/04/16 05:36:59|<files alt="sent file &quot;IMG_16042013_093649.png&quot;">
<file size="109516" index="0">IMG_16042013_093649.png</file></files>
iabbliz|2013/04/16 05:37:24|угу
elmirkinskij|2013/04/16 05:38:02|так что я не могу тебе освободить модель
elmirkinskij|2013/04/16 05:38:14|или вообще-то освобожу
elmirkinskij|2013/04/16 05:38:18|все равно не работает
iabbliz|2013/04/16 05:40:01|только мне от нее=)
elmirkinskij|2013/04/16 05:49:04|все, вышла из модели
iabbliz|2013/04/16 05:49:16|спс
elmirkinskij|2013/04/16 10:10:40|Есть задачки?
iabbliz|2013/04/16 10:13:40|отходил
iabbliz|2013/04/16 10:13:41|есть
iabbliz|2013/04/16 10:13:58|НСИ.78
НСИ.79
НСИ.80
НСИ.37
iabbliz|2013/04/16 10:16:31|записываю на тебя=)
elmirkinskij|2013/04/16 10:21:14|окей
iabbliz|2013/04/17 05:17:49|Крутая=)
iabbliz|2013/04/17 05:17:51|Привет
iabbliz|2013/04/17 05:18:07|у тебя сейчас две задачи 
Сервис.8
НСИ.74
так?
elmirkinskij|2013/04/17 05:18:35|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="xb55c02a57ff2d01949c168be525ea2c5d07f9e1a257a1fbcfb4fbf614bfbf8f2" timestamp="1366175841"><legacyquote>[9:17:21] Антон Иванов: </legacyquote>Крутая=)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>почему???<ss type="smile">:)</ss>
iabbliz|2013/04/17 05:19:24|Столько задач закрыла=)
iabbliz|2013/04/17 05:19:25|молодец=)
elmirkinskij|2013/04/17 05:20:23|спасибо, я старалась <ss type="blush">:$</ss> да, у меня эти 2 задачи.
elmirkinskij|2013/04/17 05:29:33|А ты не знаешь как проверить перед записью интерактивное изменение это или обработкой?
iabbliz|2013/04/17 05:31:27|да собственно никак
iabbliz|2013/04/17 05:31:40|только добавлять доп. переменную которую выставлять
iabbliz|2013/04/17 05:31:43|если это обработка
iabbliz|2013/04/17 05:31:46|или наоборот
iabbliz|2013/04/17 05:32:21|Спроси у Димы может быть он что подскажет
elmirkinskij|2013/04/17 05:32:26|ок
elmirkinskij|2013/04/17 06:28:26|надолго конфу захватил?
iabbliz|2013/04/17 06:28:45|сейчас отпущу
iabbliz|2013/04/17 06:39:54|отпустил
iabbliz|2013/04/17 06:39:57|забыл написать
iabbliz|2013/04/17 06:39:57|=)
elmirkinskij|2013/04/17 06:40:08|я сама посмотрела)
elmirkinskij|2013/04/17 12:04:45|надолго реализацию занял? можешь форму на 2 минуты отпустить?
iabbliz|2013/04/17 12:05:07|ок, сейчас отпущу
iabbliz|2013/04/17 12:05:36|а все отпущено=)
iabbliz|2013/04/17 12:05:39|мб не я?
elmirkinskij|2013/04/17 12:05:53|значит у меня не обновилось просто)
iabbliz|2013/04/18 05:10:28|Привет
iabbliz|2013/04/18 05:10:33|РзоБщий нннаДо?
